id,name,state
G5400190,Fayette County,WV
G5400210,Gilmer County,WV
G5400230,Grant County,WV
G5400250,Greenbrier County,WV
G5400270,Hampshire County,WV
G5400290,Hancock County,WV
G5400310,Hardy County,WV
G5400330,Harrison County,WV
G5400350,Jackson County,WV
G5400370,Jefferson County,WV
G5400390,Kanawha County,WV
G5400410,Lewis County,WV
G5400430,Lincoln County,WV
G5400450,Logan County,WV
G5400470,McDowell County,WV
G5400490,Marion County,WV
G5400510,Marshall County,WV
G5400530,Mason County,WV
G5400550,Mercer County,WV
G5400570,Mineral County,WV
G5400590,Mingo County,WV
G5400610,Monongalia County,WV
G5400630,Monroe County,WV
G5400650,Morgan County,WV
G5400670,Nicholas County,WV
G5400690,Ohio County,WV
G5400710,Pendleton County,WV
G5400730,Pleasants County,WV
G5400750,Pocahontas County,WV
G5400770,Preston County,WV
G5400790,Putnam County,WV
G5400810,Raleigh County,WV
G5400830,Randolph County,WV
G5400850,Ritchie County,WV
G5400870,Roane County,WV
G5400890,Summers County,WV
G5400910,Taylor County,WV
G5400930,Tucker County,WV
G5400950,Tyler County,WV
G5400970,Upshur County,WV
G5400990,Wayne County,WV
G5401010,Webster County,WV
G5401030,Wetzel County,WV
G5401050,Wirt County,WV
G5401070,Wood County,WV
G5401090,Wyoming County,WV
G5500010,Adams County,WI
G5500030,Ashland County,WI
G5500050,Barron County,WI
G5500070,Bayfield County,WI
G5500090,Brown County,WI
G5500110,Buffalo County,WI
G5500130,Burnett County,WI
G5500150,Calumet County,WI
G5500170,Chippewa County,WI
G5500190,Clark County,WI
G5500210,Columbia County,WI
G5500230,Crawford County,WI
G5500250,Dane County,WI
G5500270,Dodge County,WI
G5500290,Door County,WI
G5500310,Douglas County,WI
G5500330,Dunn County,WI
G5500350,Eau Claire County,WI
G5500370,Florence County,WI
G5500390,Fond du Lac County,WI
G5500410,Forest County,WI
G5500430,Grant County,WI
G5500450,Green County,WI
G5500470,Green Lake County,WI
G5500490,Iowa County,WI
G5500510,Iron County,WI
G5500530,Jackson County,WI
G5500550,Jefferson County,WI
G5500570,Juneau County,WI
G5500590,Kenosha County,WI
G5500610,Kewaunee County,WI
G5500630,La Crosse County,WI
G5500650,Lafayette County,WI
G5500670,Langlade County,WI
G5500690,Lincoln County,WI
G5500710,Manitowoc County,WI
G5500730,Marathon County,WI
G5500750,Marinette County,WI
G5500770,Marquette County,WI
G5500780,Menominee County,WI
G5500790,Milwaukee County,WI
G5500810,Monroe County,WI
G5500830,Oconto County,WI
G5500850,Oneida County,WI
G5500870,Outagamie County,WI
G5500890,Ozaukee County,WI
G5500910,Pepin County,WI
G5500930,Pierce County,WI
G5500950,Polk County,WI
G5500970,Portage County,WI
G5500990,Price County,WI
G5501010,Racine County,WI
G5501030,Richland County,WI
G5501050,Rock County,WI
G5501070,Rusk County,WI
G5501090,St. Croix County,WI
G5501110,Sauk County,WI
G5501130,Sawyer County,WI
G5501150,Shawano County,WI
G5501170,Sheboygan County,WI
G5501190,Taylor County,WI
G5501210,Trempealeau County,WI
G5501230,Vernon County,WI
G5501250,Vilas County,WI
G5501270,Walworth County,WI
G5501290,Washburn County,WI
G5501310,Washington County,WI
G5501330,Waukesha County,WI
G5501350,Waupaca County,WI
G5501370,Waushara County,WI
G5501390,Winnebago County,WI
G5501410,Wood County,WI
G5600010,Albany County,WY
G5600030,Big Horn County,WY
G5600050,Campbell County,WY
G5600070,Carbon County,WY
G5600090,Converse County,WY
G5600110,Crook County,WY
G5600130,Fremont County,WY
G5600150,Goshen County,WY
G5600170,Hot Springs County,WY
G5600190,Johnson County,WY
G5600210,Laramie County,WY
G5600230,Lincoln County,WY
G5600250,Natrona County,WY
G5600270,Niobrara County,WY
G5600290,Park County,WY
G5600310,Platte County,WY
G5600330,Sheridan County,WY
G5600350,Sublette County,WY
G5600370,Sweetwater County,WY
G5600390,Teton County,WY
G5600410,Uinta County,WY
G5600430,Washakie County,WY
G5600450,Weston County,WY
